freq_MHz,dBuV_y
163696875.0,22.27366
163700000.0,22.36285
163703125.0,22.44958
163706250.0,22.53323
163709375.0,22.61327
163712500.0,22.68921
163715625.0,22.78265
163718750.0,22.95115
163721875.0,23.11221
163725000.0,23.26509
163728125.0,23.4091
163731250.0,23.54364
163734375.0,23.66814
163737500.0,23.7821
163740625.0,23.88506
163743750.0,23.97661
163746875.0,24.05634
163750000.0,24.12392
163753125.0,24.17905
163756250.0,24.22142
163759375.0,24.25081
163762500.0,24.267
163765625.0,24.26984
163768750.0,24.2592
163771875.0,24.23499
163775000.0,24.19717
163778125.0,24.14574
163781250.0,24.080761
163784375.0,24.0024
163787500.0,23.9108
163790625.0,23.80623
163793750.0,23.68902
163796875.0,23.5869
163800000.0,23.65041
163803125.0,23.71864
163806250.0,23.79079
163809375.0,23.86587
163812500.0,23.94289
163815625.0,24.02069
163818750.0,24.09811
163821875.0,24.17397
163825000.0,24.24711
163828125.0,24.316391
163831250.0,24.38074
163834375.0,24.4391
163837500.0,24.490551
163840625.0,24.5342
163843750.0,24.56924
163846875.0,24.59496
163850000.0,24.61069
163853125.0,24.61586
163856250.0,24.60994
163859375.0,24.59251
163862500.0,24.56316
163865625.0,24.52157
163868750.0,24.46745
163871875.0,24.40057
163875000.0,24.32076
163878125.0,24.22787
163881250.0,24.12183
163884375.0,24.00256
163887500.0,23.8701
163890625.0,23.7245
163893750.0,23.56589
163896875.0,23.39444
163900000.0,23.28963
163903125.0,23.29738
163906250.0,23.30588
163909375.0,23.31506
163912500.0,23.32491
163915625.0,23.33537
163918750.0,23.34641
163921875.0,23.35801
163925000.0,23.37014
163928125.0,23.38281
163931250.0,23.39604
163934375.0,23.40983
163937500.0,23.42424
163940625.0,23.4393
163943750.0,23.45508
163946875.0,23.47166
163950000.0,23.48912
163953125.0,23.50754
163956250.0,23.52701
163959375.0,23.54762
163962500.0,23.56949
163965625.0,23.59266
163968750.0,23.61723
163971875.0,23.64322
163975000.0,23.6707
163978125.0,23.69966
163981250.0,23.73009
163984375.0,23.76193
163987500.0,23.7951
163990625.0,23.82948
163993750.0,23.86491
163996875.0,23.90121
164000000.0,23.93815
164003125.0,23.97546
164006250.0,24.01286
164009375.0,24.05008
164012500.0,24.08677
164015625.0,24.1226
164018750.0,24.15724
164021875.0,24.19038
164025000.0,24.22171
164028125.0,24.25092
164031250.0,24.277771
164034375.0,24.30201
164037500.0,24.32346
164040625.0,24.34197
164043750.0,24.35743
164046875.0,24.36981
164050000.0,24.37907
164053125.0,24.38531
164056250.0,24.3886
164059375.0,24.3891
164062500.0,24.38701
164065625.0,24.38256
164068750.0,24.37604
164071875.0,24.36774
164075000.0,24.358
164078125.0,24.34717
164081250.0,24.33563
164084375.0,24.32371
164087500.0,24.31181
164090625.0,24.30025
164093750.0,24.28937
164096875.0,24.27946
164100000.0,24.27078
164103125.0,24.26354
164106250.0,24.25794
164109375.0,24.25409
164112500.0,24.25204
164115625.0,24.25185
164118750.0,24.25343
164121875.0,24.25671
164125000.0,24.26155
164128125.0,24.26772
164131250.0,24.27499
164134375.0,24.28307
164137500.0,24.29164
164140625.0,24.30035
164143750.0,24.30884
164146875.0,24.3167
164150000.0,24.32355
164153125.0,24.32898
164156250.0,24.33263
164159375.0,24.33409
164162500.0,24.33304
164165625.0,24.32912
164168750.0,24.32205
164171875.0,24.31155
164175000.0,24.29744
164178125.0,24.27953
164181250.0,24.25767
164184375.0,24.23183
164187500.0,24.20198
164190625.0,24.16815
164193750.0,24.13046
164196875.0,24.08908
164200000.0,24.07642
164203125.0,24.15681
164206250.0,24.23116
164209375.0,24.29933
164212500.0,24.36127
164215625.0,24.4169
164218750.0,24.46622
164221875.0,24.50925
164225000.0,24.546
164228125.0,24.57655
164231250.0,24.60099
164234375.0,24.6194
164237500.0,24.63193
164240625.0,24.6387
164243750.0,24.63991
164246875.0,24.6357
164250000.0,24.62629
164253125.0,24.61186
164256250.0,24.59264
164259375.0,24.56884
164262500.0,24.54069
164265625.0,24.50842
164268750.0,24.472271
164271875.0,24.43247
164275000.0,24.38925
164278125.0,24.34283
164281250.0,24.29345
164284375.0,24.2413
164287500.0,24.1866
164290625.0,24.12951
164293750.0,24.07023
164296875.0,24.00889
164300000.0,23.94562
164303125.0,24.02799
164306250.0,24.11298
164309375.0,24.19759
164312500.0,24.2811
164315625.0,24.3629
164318750.0,24.44244
164321875.0,24.51922
164325000.0,24.59284
164328125.0,24.66298
164331250.0,24.72935
164334375.0,24.79177
164337500.0,24.85011
164340625.0,24.9043
164343750.0,24.95428
164346875.0,25.00008
164350000.0,25.04175
164353125.0,25.079361
164356250.0,25.11304
164359375.0,25.14288
164362500.0,25.16901
164365625.0,25.1916
164368750.0,25.21078
164371875.0,25.22669
164375000.0,25.23946
164378125.0,25.24921
164381250.0,25.25607
164384375.0,25.26014
164387500.0,25.26151
164390625.0,25.26025
164393750.0,25.25645
164396875.0,25.25017
164400000.0,25.24142
164403125.0,25.23029
164406250.0,25.21677
164409375.0,25.20094
164412500.0,25.18278
164415625.0,25.16236
164418750.0,25.13968
164421875.0,25.11481
164425000.0,25.08776
164428125.0,25.0586
164431250.0,25.02737
164434375.0,24.99416
164437500.0,24.95903
164440625.0,24.92204
164443750.0,24.88332
164446875.0,24.84293
164450000.0,24.80101
164453125.0,24.75766
164456250.0,24.71299
164459375.0,24.66713
164462500.0,24.62022
164465625.0,24.572361
164468750.0,24.52371
164471875.0,24.47441
164475000.0,24.42457
164478125.0,24.37436
164481250.0,24.32389
164484375.0,24.27331
164487500.0,24.23726
164490625.0,24.25657
164493750.0,24.27068
164496875.0,24.27966
164500000.0,24.28358
164503125.0,24.28255
164506250.0,24.27674
164509375.0,24.26627
164512500.0,24.25135
164515625.0,24.23219
164518750.0,24.22678
164521875.0,24.27309
164525000.0,24.30521
164528125.0,24.32397
164531250.0,24.33024
164534375.0,24.32493
164537500.0,24.309021
164540625.0,24.28353
164543750.0,24.29533
164546875.0,24.32417
164550000.0,24.34679
164553125.0,24.36288
164556250.0,24.37216
164559375.0,24.3745
164562500.0,24.3698
164565625.0,24.37379
164568750.0,24.40822
164571875.0,24.43632
164575000.0,24.45833
164578125.0,24.47447
164581250.0,24.48492
164584375.0,24.48985
164587500.0,24.48939
164590625.0,24.48362
164593750.0,24.47259
164596875.0,24.45635
164600000.0,24.4349
164603125.0,24.40819
164606250.0,24.38532
164609375.0,24.51164
164612500.0,24.63356
164615625.0,24.75017
164618750.0,24.86073
164621875.0,24.96462
164625000.0,25.06139
164628125.0,25.15068
164631250.0,25.23228
164634375.0,25.30612
164637500.0,25.37224
164640625.0,25.43072
164643750.0,25.4818
164646875.0,25.52576
164650000.0,25.56297
164653125.0,25.5938
164656250.0,25.61873
164659375.0,25.63821
164662500.0,25.65275
164665625.0,25.66283
164668750.0,25.66893
164671875.0,25.67152
164675000.0,25.68797
164678125.0,25.73557
164681250.0,25.78178
164684375.0,25.82677
164687500.0,25.87064
164690625.0,25.91356
164693750.0,25.95559
164696875.0,25.9968
164700000.0,26.03722
164703125.0,26.07684
164706250.0,26.11562
164709375.0,26.153471
164712500.0,26.19028
164715625.0,26.22589
164718750.0,26.26009
164721875.0,26.29268
164725000.0,26.3234
164728125.0,26.35198
164731250.0,26.37814
164734375.0,26.40157
164737500.0,26.42195
164740625.0,26.439
164743750.0,26.45238
164746875.0,26.46181
164750000.0,26.467001
164753125.0,26.46771
164756250.0,26.46371
164759375.0,26.45477
164762500.0,26.44076
164765625.0,26.42155
164768750.0,26.39706
164771875.0,26.367281
164775000.0,26.33221
164778125.0,26.29195
164781250.0,26.24663
164784375.0,26.19645
164787500.0,26.14167
164790625.0,26.08261
164793750.0,26.01965
164796875.0,25.95323
164800000.0,25.88387
164803125.0,25.8121
164806250.0,25.73856
164809375.0,25.66392
164812500.0,25.58888
164815625.0,25.5142
164818750.0,25.44065
164821875.0,25.36904
164825000.0,25.30017
164828125.0,25.23486
164831250.0,25.17387
164834375.0,25.11797
164837500.0,25.1134
164840625.0,25.17685
164843750.0,25.23263
164846875.0,25.28056
164850000.0,25.32049
164853125.0,25.35229
164856250.0,25.37592
164859375.0,25.39136
164862500.0,25.39864
164865625.0,25.39785
164868750.0,25.38911
164871875.0,25.37259
164875000.0,25.34852
164878125.0,25.31717
164881250.0,25.27884
164884375.0,25.23389
164887500.0,25.25736
164890625.0,25.32002
164893750.0,25.3856
164896875.0,25.4536
164900000.0,25.52354
164903125.0,25.59502
164906250.0,25.66767
164909375.0,25.74124
164912500.0,25.81546
164915625.0,25.89017
164918750.0,25.96521
164921875.0,26.04047
164925000.0,26.11587
164928125.0,26.19133
164931250.0,26.26678
164934375.0,26.34213
164937500.0,26.41728
164940625.0,26.4921
164943750.0,26.56644
164946875.0,26.6401
164950000.0,26.71284
164953125.0,26.78442
164956250.0,26.85448
164959375.0,26.92273
164962500.0,26.98877
164965625.0,27.05224
164968750.0,27.11272
164971875.0,27.16981
164975000.0,27.22311
164978125.0,27.27224
164981250.0,27.31683
164984375.0,27.3565
164987500.0,27.39096
164990625.0,27.41994
164993750.0,27.44317
164996875.0,27.46046
165000000.0,27.47165
165003125.0,27.47726
165006250.0,27.47661
165009375.0,27.46963
165012500.0,27.45639
165015625.0,27.43692
165018750.0,27.41132
165021875.0,27.37971
165025000.0,27.34225
165028125.0,27.29914
165031250.0,27.25057
165034375.0,27.19677
165037500.0,27.13796
165040625.0,27.07441
165043750.0,27.00633
165046875.0,26.93399
165050000.0,26.85763
165053125.0,26.77747
165056250.0,26.69375
165059375.0,26.60666
165062500.0,26.51642
165065625.0,26.4232
165068750.0,26.32718
165071875.0,26.22849
165075000.0,26.1273
165078125.0,26.02371
165081250.0,25.91785
165084375.0,25.80983
165087500.0,25.69975
165090625.0,25.58775
165093750.0,25.4739
165096875.0,25.35834
165100000.0,25.24119
165103125.0,25.12261
165106250.0,25.00276
165109375.0,24.88182
165112500.0,24.76002
165115625.0,24.63759
165118750.0,24.65021
165121875.0,24.67619
165125000.0,24.69067
165128125.0,24.69373
165131250.0,24.68557
165134375.0,24.66648
165137500.0,24.63689
165140625.0,24.59734
165143750.0,24.548481
165146875.0,24.6902
165150000.0,24.8296
165153125.0,24.95959
165156250.0,25.0806
165159375.0,25.19306
165162500.0,25.297411
165165625.0,25.39406
165168750.0,25.48344
165171875.0,25.56595
165175000.0,25.64201
165178125.0,25.71198
165181250.0,25.77625
165184375.0,25.83518
165187500.0,25.88909
165190625.0,25.9383
165193750.0,25.98312
165196875.0,26.0238
165200000.0,26.0606
165203125.0,26.09376
165206250.0,26.12348
165209375.0,26.14994
165212500.0,26.17331
165215625.0,26.19371
165218750.0,26.21126
165221875.0,26.22607
165225000.0,26.23821
165228125.0,26.24773
165231250.0,26.25467
165234375.0,26.25905
165237500.0,26.26088
165240625.0,26.26015
165243750.0,26.25684
165246875.0,26.25092
165250000.0,26.24235
165253125.0,26.23109
165256250.0,26.21707
165259375.0,26.20026
165262500.0,26.18056
165265625.0,26.15791
165268750.0,26.13226
165271875.0,26.10352
165275000.0,26.07165
165278125.0,26.03656
165281250.0,25.9982
165284375.0,25.95651
165287500.0,25.91145
165290625.0,25.86298
165293750.0,25.81108
165296875.0,25.77081
165300000.0,25.81354
165303125.0,25.85167
165306250.0,25.88515
165309375.0,25.91392
165312500.0,25.93794
165315625.0,25.95711
165318750.0,25.9714
165321875.0,25.98074
165325000.0,25.98504
165328125.0,25.98422
165331250.0,25.97821
165334375.0,25.96693
165337500.0,25.95028
165340625.0,25.9282
165343750.0,25.9006
165346875.0,25.86741
165350000.0,25.82854
165353125.0,25.78399
165356250.0,25.73367
165359375.0,25.67757
165362500.0,25.61567
165365625.0,25.548
165368750.0,25.47461
165371875.0,25.39552
165375000.0,25.31085
165378125.0,25.22073
165381250.0,25.12529
165384375.0,25.02473
165387500.0,24.91925
165390625.0,24.8091
165393750.0,24.69455
165396875.0,24.57591
165400000.0,24.5058
165403125.0,24.46136
165406250.0,24.42887
165409375.0,24.40935
165412500.0,24.40349
165415625.0,24.41159
165418750.0,24.43363
165421875.0,24.46922
165425000.0,24.5176
165428125.0,24.57779
165431250.0,24.64856
165434375.0,24.72848
165437500.0,24.81603
165440625.0,24.90963
165443750.0,25.0077
165446875.0,25.10866
165450000.0,25.21098
165453125.0,25.3133
165456250.0,25.41425
165459375.0,25.51264
165462500.0,25.60735
165465625.0,25.69739
165468750.0,25.78185
165471875.0,25.85993
165475000.0,25.93093
165478125.0,25.99422
165481250.0,26.04921
165484375.0,26.09542
165487500.0,26.13241
165490625.0,26.15978
165493750.0,26.17722
165496875.0,26.1844
165500000.0,26.18107
165503125.0,26.16699
165506250.0,26.14198
165509375.0,26.10587
165512500.0,26.05855
165515625.0,25.99989
165518750.0,25.92986
165521875.0,25.84843
165525000.0,25.755621
165528125.0,25.65148
165531250.0,25.53615
165534375.0,25.409771
165537500.0,25.2726
165540625.0,25.12491
165543750.0,24.96707
165546875.0,24.79956
165550000.0,24.622921
165553125.0,24.43781
165556250.0,24.28855
165559375.0,24.28208
165562500.0,24.27184
165565625.0,24.25747
165568750.0,24.23866
165571875.0,24.2151
165575000.0,24.18652
165578125.0,24.15265
165581250.0,24.16282
165584375.0,24.19786
165587500.0,24.23013
165590625.0,24.25957
165593750.0,24.28612
165596875.0,24.30979
165600000.0,24.33054
165603125.0,24.3484
165606250.0,24.3634
165609375.0,24.37559
165612500.0,24.38506
165615625.0,24.39193
165618750.0,24.39633
165621875.0,24.39842
165625000.0,24.3984
165628125.0,24.39649
165631250.0,24.39292
165634375.0,24.38797
165637500.0,24.3819
165640625.0,24.37501
165643750.0,24.36762
165646875.0,24.36001
165650000.0,24.3525
165653125.0,24.34537
165656250.0,24.33892
165659375.0,24.33339
165662500.0,24.329
165665625.0,24.32598
165668750.0,24.32447
165671875.0,24.3246
165675000.0,24.32644
165678125.0,24.33004
165681250.0,24.33538
165684375.0,24.34242
165687500.0,24.35107
165690625.0,24.3612
165693750.0,24.37263
165696875.0,24.38515
165700000.0,24.39855
165703125.0,24.41256
165706250.0,24.46701
165709375.0,24.51807
165712500.0,24.55746
165715625.0,24.58509
165718750.0,24.60093
165721875.0,24.60503
165725000.0,24.59745
165728125.0,24.57839
165731250.0,24.54808
165734375.0,24.52082
165737500.0,24.52192
165740625.0,24.52019
165743750.0,24.51545
165746875.0,24.50751
165750000.0,24.49624
165753125.0,24.48151
165756250.0,24.46328
165759375.0,24.44147
165762500.0,24.41608
165765625.0,24.38715
165768750.0,24.37891
165771875.0,24.40099
165775000.0,24.42108
165778125.0,24.43908
165781250.0,24.45485
165784375.0,24.46828
165787500.0,24.47929
165790625.0,24.52506
165793750.0,24.60274
165796875.0,24.67718
165800000.0,24.74834
165803125.0,24.8162
165806250.0,24.88069
165809375.0,24.94173
165812500.0,24.99925
165815625.0,25.05314
165818750.0,25.10333
165821875.0,25.14973
165825000.0,25.19226
165828125.0,25.23087
165831250.0,25.26551
165834375.0,25.29613
165837500.0,25.32277
165840625.0,25.3454
165843750.0,25.36406
165846875.0,25.37881
165850000.0,25.38968
165853125.0,25.39679
165856250.0,25.40021
165859375.0,25.40002
165862500.0,25.39633
165865625.0,25.38925
165868750.0,25.37886
165871875.0,25.36526
165875000.0,25.34851
165878125.0,25.32869
165881250.0,25.30581
165884375.0,25.27991
165887500.0,25.34743
165890625.0,25.41266
165893750.0,25.46903
165896875.0,25.51639
165900000.0,25.55457
165903125.0,25.58348
165906250.0,25.60303
165909375.0,25.61318
165912500.0,25.61391
165915625.0,25.60522
165918750.0,25.58712
165921875.0,25.55966
165925000.0,25.52292
165928125.0,25.47697
165931250.0,25.42191
165934375.0,25.35786
165937500.0,25.28495
165940625.0,25.20334
165943750.0,25.11322
165946875.0,25.01479
165950000.0,24.90827
165953125.0,24.92555
165956250.0,24.94565
165959375.0,24.95528
165962500.0,24.95454
165965625.0,24.94346
165968750.0,24.92215
165971875.0,24.89069
165975000.0,24.84922
165978125.0,24.79791
165981250.0,24.73696
165984375.0,24.66661
165987500.0,24.58718
165990625.0,24.49906
165993750.0,24.40269
165996875.0,24.2986
166000000.0,24.19928
166003125.0,24.21657
166006250.0,24.23674
166009375.0,24.25974
166012500.0,24.28551
166015625.0,24.31386
166018750.0,24.34457
166021875.0,24.37736
166025000.0,24.4119
166028125.0,24.44781
166031250.0,24.48467
166034375.0,24.52204
166037500.0,24.55944
166040625.0,24.59641
166043750.0,24.63245
166046875.0,24.6671
166050000.0,24.69988
166053125.0,24.73035
166056250.0,24.758091
166059375.0,24.78271
166062500.0,24.80386
166065625.0,24.82124
166068750.0,24.83459
166071875.0,24.84369
166075000.0,24.84838
166078125.0,24.84857
166081250.0,24.84419
166084375.0,24.87289
166087500.0,25.02178
166090625.0,25.16313
166093750.0,25.29659
166096875.0,25.42188
166100000.0,25.53879
166103125.0,25.64717
166106250.0,25.74693
166109375.0,25.83798
166112500.0,25.92034
166115625.0,25.99397
166118750.0,26.05894
166121875.0,26.11526
166125000.0,26.16305
166128125.0,26.20237
166131250.0,26.23336
166134375.0,26.25614
166137500.0,26.27088
166140625.0,26.27776
166143750.0,26.277
166146875.0,26.26882
166150000.0,26.2535
166153125.0,26.23135
166156250.0,26.20273
166159375.0,26.16803
166162500.0,26.12769
166165625.0,26.08221
166168750.0,26.03214
166171875.0,25.9781
166175000.0,25.92078
166178125.0,25.8609
166181250.0,25.7993
166184375.0,25.73685
166187500.0,25.67448
166190625.0,25.61319
166193750.0,25.554
166196875.0,25.49799
166200000.0,25.44625
166203125.0,25.39983
166206250.0,25.35976
166209375.0,25.32702
166212500.0,25.30248
166215625.0,25.28693
166218750.0,25.28097
166221875.0,25.28506
166225000.0,25.29945
166228125.0,25.3242
166231250.0,25.35915
166234375.0,25.40397
166237500.0,25.45808
166240625.0,25.52077
166243750.0,25.59116
166246875.0,25.668211
166250000.0,25.75085
166253125.0,25.83787
166256250.0,25.928051
166259375.0,26.02017
166262500.0,26.11299
166265625.0,26.20531
166268750.0,26.29599
166271875.0,26.38391
166275000.0,26.46806
166278125.0,26.54749
166281250.0,26.6213
166284375.0,26.68871
166287500.0,26.74899
166290625.0,26.80152
166293750.0,26.84572
166296875.0,26.8811
166300000.0,26.90727
166303125.0,26.92388
166306250.0,26.93065
166309375.0,26.92738
166312500.0,26.91394
166315625.0,26.89027
166318750.0,26.85635
166321875.0,26.81225
166325000.0,26.7581
166328125.0,26.69411
166331250.0,26.62055
166334375.0,26.53776
166337500.0,26.44618
166340625.0,26.34632
166343750.0,26.238781
166346875.0,26.12426
166350000.0,26.00353
166353125.0,25.87751
166356250.0,25.74718
166359375.0,25.61367
166362500.0,25.47816
166365625.0,25.34196
166368750.0,25.20647
166371875.0,25.07316
166375000.0,24.94357
166378125.0,24.81925
166381250.0,24.70177
166384375.0,24.59265
166387500.0,24.49329
166390625.0,24.40504
166393750.0,24.32899
166396875.0,24.26608
166400000.0,24.21694
166403125.0,24.18195
166406250.0,24.16118
166409375.0,24.15441
166412500.0,24.16116
166415625.0,24.18065
166418750.0,24.21191
166421875.0,24.25378
166425000.0,24.30499
166428125.0,24.36416
166431250.0,24.42988
166434375.0,24.50076
166437500.0,24.57542
166440625.0,24.65253
166443750.0,24.7309
166446875.0,24.80936
166450000.0,24.88689
166453125.0,24.96259
166456250.0,25.03564
166459375.0,25.10532
166462500.0,25.17105
166465625.0,25.2323
166468750.0,25.28869
166471875.0,25.33985
166475000.0,25.38554
166478125.0,25.42555
166481250.0,25.45975
166484375.0,25.48807
166487500.0,25.51047
166490625.0,25.52695
166493750.0,25.53756
166496875.0,25.54237
166500000.0,25.5415
166503125.0,25.53506
166506250.0,25.523201
166509375.0,25.50611
166512500.0,25.48396
166515625.0,25.45694
166518750.0,25.42525
166521875.0,25.38912
166525000.0,25.34878
166528125.0,25.30446
166531250.0,25.25641
166534375.0,25.20486
166537500.0,25.15011
166540625.0,25.09239
166543750.0,25.032
166546875.0,24.96926
166550000.0,24.90445
166553125.0,24.83791
166556250.0,24.77
166559375.0,24.70106
166562500.0,24.63151
166565625.0,24.56175
166568750.0,24.49223
166571875.0,24.42342
166575000.0,24.35579
166578125.0,24.28991
166581250.0,24.2263
166584375.0,24.16553
166587500.0,24.10818
166590625.0,24.05486
166593750.0,24.00614
166596875.0,23.96262
166600000.0,23.92483
166603125.0,23.8933
166606250.0,23.86852
166609375.0,23.8509
166612500.0,23.84078
166615625.0,23.83843
166618750.0,23.84401
166621875.0,23.85757
166625000.0,23.87913
166628125.0,23.90852
166631250.0,23.9455
166634375.0,23.98975
166637500.0,24.04082
166640625.0,24.09825
166643750.0,24.16146
166646875.0,24.22981
166650000.0,24.30265
166653125.0,24.3793
166656250.0,24.45901
166659375.0,24.54109
166662500.0,24.62477
166665625.0,24.70937
166668750.0,24.79414
166671875.0,24.87839
166675000.0,24.96143
166678125.0,25.04259
166681250.0,25.1212
166684375.0,25.19662
166687500.0,25.26823
166690625.0,25.33539
166693750.0,25.39751
166696875.0,25.45399
166700000.0,25.50426
166703125.0,25.54774
166706250.0,25.58389
166709375.0,25.61215
166712500.0,25.632
166715625.0,25.642931
166718750.0,25.64445
166721875.0,25.63612
166725000.0,25.6175
166728125.0,25.58823
166731250.0,25.54796
166734375.0,25.49644
166737500.0,25.43346
166740625.0,25.35891
166743750.0,25.272831
166746875.0,25.17533
166750000.0,25.0667
166753125.0,24.94741
166756250.0,24.81815
166759375.0,24.67988
166762500.0,24.55462
166765625.0,24.68924
166768750.0,24.82276
166771875.0,24.95452
166775000.0,25.08386
166778125.0,25.2102
166781250.0,25.33298
166784375.0,25.45165
166787500.0,25.56578
166790625.0,25.67492
166793750.0,25.7787
166796875.0,25.87681
166800000.0,25.96896
166803125.0,26.05492
166806250.0,26.13455
166809375.0,26.20769
166812500.0,26.27426
166815625.0,26.33421
166818750.0,26.38752
166821875.0,26.43424
166825000.0,26.4744
166828125.0,26.50807
166831250.0,26.53538
166834375.0,26.55645
166837500.0,26.5714
166840625.0,26.58038
166843750.0,26.58358
166846875.0,26.58114
166850000.0,26.57325
166853125.0,26.56007
166856250.0,26.54178
166859375.0,26.51857
166862500.0,26.49059
166865625.0,26.458
166868750.0,26.42097
166871875.0,26.50543
166875000.0,26.58854
166878125.0,26.65852
166881250.0,26.7155
166884375.0,26.75964
166887500.0,26.7911
166890625.0,26.81011
166893750.0,26.81688
166896875.0,26.81161
166900000.0,26.79452
166903125.0,26.76579
166906250.0,26.7256
166909375.0,26.67408
166912500.0,26.61135
166915625.0,26.5375
166918750.0,26.45255
166921875.0,26.35654
166925000.0,26.24943
166928125.0,26.13117
166931250.0,26.00169
166934375.0,25.86086
166937500.0,25.70859
166940625.0,25.54475
166943750.0,25.36922
166946875.0,25.18191
166950000.0,24.98277
166953125.0,24.77185
166956250.0,24.54928
166959375.0,24.36829
166962500.0,24.31495
166965625.0,24.26681
166968750.0,24.22408
166971875.0,24.18689
166975000.0,24.15534
166978125.0,24.12946
166981250.0,24.10918
166984375.0,24.09437
166987500.0,24.13702
166990625.0,24.23614
166993750.0,24.33172
166996875.0,24.42325
167000000.0,24.51029
167003125.0,24.59245
167006250.0,24.66934
167009375.0,24.74065
167012500.0,24.80605
167015625.0,24.8653
167018750.0,24.91818
167021875.0,24.96447
167025000.0,25.00398
167028125.0,25.03661
167031250.0,25.06221
167034375.0,25.0807
167037500.0,25.09201
167040625.0,25.0961
167043750.0,25.09296
167046875.0,25.08256
167050000.0,25.06499
167053125.0,25.04024
167056250.0,25.00841
167059375.0,24.96961
167062500.0,24.92396
167065625.0,24.87157
167068750.0,24.81265
167071875.0,24.96379
167075000.0,25.121521
167078125.0,25.26308
167081250.0,25.38843
167084375.0,25.497551
167087500.0,25.59052
167090625.0,25.66742
167093750.0,25.72836
167096875.0,25.77347
167100000.0,25.80289
167103125.0,25.81675
167106250.0,25.81522
167109375.0,25.79846
167112500.0,25.7666
167115625.0,25.71985
167118750.0,25.65836
167121875.0,25.58231
167125000.0,25.49194
167128125.0,25.3875
167131250.0,25.26924
167134375.0,25.13752
167137500.0,24.99275
167140625.0,24.83542
167143750.0,24.66616
167146875.0,24.48571
167150000.0,24.29503
167153125.0,24.09527
167156250.0,23.88786
167159375.0,23.67452
167162500.0,23.47567
167165625.0,23.44186
167168750.0,23.40735
167171875.0,23.37225
167175000.0,23.33671
167178125.0,23.30098
167181250.0,23.26532
167184375.0,23.23008
167187500.0,23.19562
167190625.0,23.16241
167193750.0,23.13087
167196875.0,23.10148
167200000.0,23.07472
167203125.0,23.10709
167206250.0,23.27391
167209375.0,23.4273
167212500.0,23.56667
167215625.0,23.69157
167218750.0,23.8016
167221875.0,23.89655
167225000.0,23.97624
167228125.0,24.0406
167231250.0,24.08961
167234375.0,24.12334
167237500.0,24.14194
167240625.0,24.14562
167243750.0,24.21423
167246875.0,24.40617
167250000.0,24.58747
167253125.0,24.75706
167256250.0,24.91417
167259375.0,25.05814
167262500.0,25.18852
167265625.0,25.30496
167268750.0,25.40723
167271875.0,25.49519
167275000.0,25.56879
167278125.0,25.62801
167281250.0,25.67291
167284375.0,25.70362
167287500.0,25.72026
167290625.0,25.72303
167293750.0,25.71218
167296875.0,25.68797
167300000.0,25.6507
167303125.0,25.60073
167306250.0,25.53847
167309375.0,25.46434
167312500.0,25.37884
167315625.0,25.28252
167318750.0,25.17595
167321875.0,25.05981
167325000.0,24.93484
167328125.0,24.80181
167331250.0,24.6616
167334375.0,24.51515
167337500.0,24.36348
167340625.0,24.21925
167343750.0,24.25013
167346875.0,24.2764
167350000.0,24.29841
167353125.0,24.31656
167356250.0,24.33127
167359375.0,24.34296
167362500.0,24.38
167365625.0,24.45362
167368750.0,24.52061
167371875.0,24.58107
167375000.0,24.63513
167378125.0,24.68294
167381250.0,24.7246
167384375.0,24.76025
167387500.0,24.79002
167390625.0,24.81396
167393750.0,24.83218
167396875.0,24.84474
167400000.0,24.85167
167403125.0,24.853
167406250.0,24.84871
167409375.0,24.83881
167412500.0,24.82327
167415625.0,24.80208
167418750.0,24.77518
167421875.0,24.74255
167425000.0,24.72951
167428125.0,24.78432
167431250.0,24.84297
167434375.0,24.90517
167437500.0,24.97057
167440625.0,25.03879
167443750.0,25.10941
167446875.0,25.18199
167450000.0,25.25607
167453125.0,25.33117
167456250.0,25.40679
167459375.0,25.48247
167462500.0,25.55772
167465625.0,25.63206
167468750.0,25.70503
167471875.0,25.77621
167475000.0,25.84514
167478125.0,25.91144
167481250.0,25.97471
167484375.0,26.03462
167487500.0,26.09084
167490625.0,26.14304
167493750.0,26.19097
167496875.0,26.23437
167500000.0,26.27303
167503125.0,26.30675
167506250.0,26.33537
167509375.0,26.35878
167512500.0,26.37685
167515625.0,26.38953
167518750.0,26.39677
167521875.0,26.39854
167525000.0,26.3949
167528125.0,26.38587
167531250.0,26.37153
167534375.0,26.352
167537500.0,26.32742
167540625.0,26.29793
167543750.0,26.26374
167546875.0,26.2251
167550000.0,26.1822
167553125.0,26.13537
167556250.0,26.08485
167559375.0,26.03098
167562500.0,25.97406
167565625.0,25.91444
167568750.0,25.85243
167571875.0,25.8188
167575000.0,25.83623
167578125.0,25.84637
167581250.0,25.84907
167584375.0,25.84428
167587500.0,25.83195
167590625.0,25.81209
167593750.0,25.78473
167596875.0,25.74997
167600000.0,25.70793
167603125.0,25.6588
167606250.0,25.60279
167609375.0,25.54018
167612500.0,25.47129
167615625.0,25.3965
167618750.0,25.31626
167621875.0,25.23108
167625000.0,25.14152
167628125.0,25.04826
167631250.0,24.95197
167634375.0,24.85351
167637500.0,24.7537
167640625.0,24.65352
167643750.0,24.55397
167646875.0,24.51726
167650000.0,24.48834
167653125.0,24.45973
167656250.0,24.4313
167659375.0,24.40293
167662500.0,24.37444
167665625.0,24.34563
167668750.0,24.31628
